product_id,product_name,category,review_id,date,source,rating,text,firmware_version,component_focus,is_sarcastic
T2001,Personal Care,Electronics,R11008,2026-01-31,direct,3,Exceeded my expectations.,v4.2,General,0
T2001,Personal Care,Electronics,R11009,2026-02-08,direct,3,"Quality thodi weak hai, better ho sakti thi.",v1.0,Packaging,0
T2001,Personal Care,Electronics,R11010,2026-02-06,flipkart,3,"Oh, I just LOVE when it breaks down after two days. Fantastic.",v2.1,UI,1
T2001,Personal Care,Electronics,R11011,2026-04-10,direct,2,"Amazing product, works like a charm!",v3.2,UI,0
T2001,Personal Care,Electronics,R11012,2026-01-09,flipkart,3,Best purchase this year!,v1.8,UI,0
T2001,Personal Care,Electronics,R11013,2026-03-07,amazon,2,Decent for the price.,v2.5,General,0
T2001,Personal Care,Electronics,R11014,2026-04-08,flipkart,4,"Amazing product, works like a charm!",v5.6,General,0
T2001,Personal Care,Electronics,R11015,2026-03-10,amazon,1,"Love it, will buy again.",v3.3,UI,0
T2001,Personal Care,Electronics,R11016,2026-02-01,direct,3,Buy now limited offer click here http://spam.example,v4.7,Packaging,0
T2001,Personal Care,Electronics,R11017,2026-01-13,amazon,3,Exceeded my expectations.,v4.4,UI,0
T2001,Personal Care,Electronics,R11018,2026-02-07,direct,2,"Not bad, not great.",v1.6,UI,0
T2001,Personal Care,Electronics,R11019,2026-02-09,flipkart,4,Best purchase this year!,v2.3,General,0
T2001,Personal Care,Electronics,R11020,2026-03-06,flipkart,3,Very good quality.,v1.9,Power,0
T2001,Personal Care,Electronics,R11021,2026-03-16,direct,1,"Love it, will buy again.",v3.7,General,0
T2001,Personal Care,Electronics,R11022,2026-01-12,amazon,2,"Fine, but I've seen better.",v3.6,UI,0
T2001,Personal Care,Electronics,R11023,2026-01-02,flipkart,1,"Amazing product, works like a charm!",v1.4,General,0
T2001,Personal Care,Electronics,R11024,2026-02-03,direct,3,Decent for the price.,v5.1,Packaging,0
T2001,Personal Care,Electronics,R11025,2026-01-12,amazon,2,"Not bad, not great.",v2.1,General,0
T2001,Personal Care,Electronics,R11026,2026-02-10,amazon,5,"Love it, will buy again.",v3.8,Packaging,0
T2001,Personal Care,Electronics,R11027,2026-04-05,flipkart,3,Avoid this product.,v2.0,UI,0
T2001,Personal Care,Electronics,R11028,2026-04-01,flipkart,4,"Quality thodi weak hai, better ho sakti thi.",v2.2,Packaging,0
T2001,Personal Care,Electronics,R11029,2026-01-14,amazon,2,Exceeded my expectations.,v5.7,Packaging,0
T2001,Personal Care,Electronics,R11030,2026-03-11,direct,5,Terrible experience.,v1.5,Power,0
T2001,Personal Care,Electronics,R11031,2026-03-15,direct,3,Avoid this product.,v2.2,Packaging,0
T2001,Personal Care,Electronics,R11032,2026-02-20,direct,1,"Not bad, not great.",v2.1,Packaging,0
T2001,Personal Care,Electronics,R11033,2026-01-10,flipkart,3,Great product!!! 😂🔥💯,v5.4,Power,0
T2001,Personal Care,Electronics,R11034,2026-04-09,flipkart,4,Best purchase this year!,v2.9,General,0
T2001,Personal Care,Electronics,R11035,2026-03-25,flipkart,5,Buy now limited offer click here http://spam.example,v1.1,General,0
T2001,Personal Care,Electronics,R11036,2026-03-27,direct,1,Waste of money.,v5.7,UI,0
T2001,Personal Care,Electronics,R11037,2026-01-16,amazon,3,Best purchase this year!,v2.6,Packaging,0
T2001,Personal Care,Electronics,R11038,2026-01-19,amazon,1,Waste of money.,v1.0,Packaging,0
T2001,Personal Care,Electronics,R11039,2026-02-27,amazon,4,"Boht accha product hai, maza aa gaya.",v5.9,UI,0
T2001,Personal Care,Electronics,R11040,2026-01-10,amazon,2,Best purchase this year!,v4.7,UI,0
T2001,Personal Care,Electronics,R11041,2026-03-31,flipkart,2,Best purchase this year!,v1.3,UI,0
T2001,Personal Care,Electronics,R11042,2026-01-13,direct,5,"It's okay, does the job.",v1.0,Power,0
T2001,Personal Care,Electronics,R11043,2026-01-28,direct,4,"Love it, will buy again.",v2.6,General,0
T2001,Personal Care,Electronics,R11044,2026-01-08,direct,1,"Love it, will buy again.",v4.9,Packaging,0
T2001,Personal Care,Electronics,R11045,2026-01-16,direct,2,Waste of money.,v4.1,Power,0
T2001,Personal Care,Electronics,R11046,2026-02-04,amazon,4,Best purchase this year!,v3.1,Packaging,0
T2001,Personal Care,Electronics,R11047,2026-01-04,direct,3,"Amazing product, works like a charm!",v1.5,Power,0
T2001,Personal Care,Electronics,R11048,2026-01-28,flipkart,1,"Poor quality, very disappointed.",v1.7,Packaging,0
T2001,Personal Care,Electronics,R11049,2026-02-21,amazon,1,Best purchase this year!,v5.0,General,0
T2001,Personal Care,Electronics,R11050,2026-03-06,direct,5,"Bilkul bakwas hai, mat lena.",v5.5,General,0
T2001,Personal Care,Electronics,R11051,2026-01-11,flipkart,1,Decent for the price.,v2.9,UI,0
T2001,Personal Care,Electronics,R11052,2026-01-09,direct,5,"Fine, but I've seen better.",v3.5,General,0
T2001,Personal Care,Electronics,R11053,2026-03-07,amazon,1,Waste of money.,v4.9,UI,0
T2001,Personal Care,Electronics,R11054,2026-03-12,direct,2,"Quality thodi weak hai, better ho sakti thi.",v5.8,Packaging,0
T2001,Personal Care,Electronics,R11055,2026-01-03,direct,2,"Boht accha product hai, maza aa gaya.",v2.8,General,0
T2001,Personal Care,Electronics,R11056,2026-03-06,flipkart,5,Kam paise me badiya cheez hai.,v3.0,Packaging,0
T2001,Personal Care,Electronics,R11057,2026-03-28,amazon,1,Terrible experience.,v1.6,Packaging,0
T2001,Personal Care,Electronics,R11058,2026-01-25,direct,3,Doesn't work as advertised.,v4.3,General,0
T2001,Personal Care,Electronics,R11059,2026-01-15,direct,5,"Love it, will buy again.",v1.0,UI,0
T2001,Personal Care,Electronics,R11060,2026-04-05,amazon,2,Exceeded my expectations.,v1.6,UI,0
T2001,Personal Care,Electronics,R11061,2026-02-15,flipkart,3,"Boht accha product hai, maza aa gaya.",v4.3,General,0
T2001,Personal Care,Electronics,R11062,2026-01-14,direct,1,Waste of money.,v1.2,Packaging,0
T2001,Personal Care,Electronics,R11063,2026-02-15,amazon,2,Doesn't work as advertised.,v3.9,Power,0
T2001,Personal Care,Electronics,R11064,2026-02-28,flipkart,3,"Amazing product, works like a charm!",v1.9,General,0
T2001,Personal Care,Electronics,R11065,2026-02-20,flipkart,4,Exceeded my expectations.,v1.7,General,0
T2001,Personal Care,Electronics,R11066,2026-02-22,direct,4,Best purchase this year!,v2.9,Power,0
T2001,Personal Care,Electronics,R11067,2026-01-22,direct,1,Terrible experience.,v3.5,UI,0
T2001,Personal Care,Electronics,R11068,2026-01-02,amazon,4,Exceeded my expectations.,v2.0,General,0
T2001,Personal Care,Electronics,R11069,2026-04-06,direct,1,Doesn't work as advertised.,v3.5,General,0
T2001,Personal Care,Electronics,R11070,2026-03-21,amazon,1,"Bilkul bakwas hai, mat lena.",v3.9,Packaging,0
T2001,Personal Care,Electronics,R11071,2026-02-22,flipkart,5,Avoid this product.,v4.2,UI,0
T2001,Personal Care,Electronics,R11072,2026-01-06,amazon,4,Very good quality.,v1.9,Packaging,0
T2001,Personal Care,Electronics,R11073,2026-01-02,flipkart,5,"Love it, will buy again.",v2.8,General,0
T2001,Personal Care,Electronics,R11074,2026-04-11,flipkart,4,"Poor quality, very disappointed.",v3.0,Packaging,0
T2001,Personal Care,Electronics,R11075,2026-01-11,amazon,3,"Not bad, not great.",v2.6,General,0
T2001,Personal Care,Electronics,R11076,2026-02-22,direct,2,"Bilkul bakwas hai, mat lena.",v4.0,Power,0
T2001,Personal Care,Electronics,R11077,2026-01-13,direct,5,"Poor quality, very disappointed.",v4.2,General,0
T2001,Personal Care,Electronics,R11078,2026-01-09,direct,1,"Poor quality, very disappointed.",v5.8,Power,0
T2001,Personal Care,Electronics,R11079,2026-02-14,amazon,3,"Boht accha product hai, maza aa gaya.",v1.9,UI,0
T2001,Personal Care,Electronics,R11080,2026-02-01,amazon,5,Waste of money.,v2.7,General,0
T2001,Personal Care,Electronics,R11081,2026-01-06,flipkart,2,Doesn't work as advertised.,v1.7,UI,0
T2001,Personal Care,Electronics,R11082,2026-02-09,amazon,2,Avoid this product.,v3.2,Power,0
T2001,Personal Care,Electronics,R11083,2026-03-16,amazon,2,"It's okay, does the job.",v2.6,Packaging,0
T2001,Personal Care,Electronics,R11084,2026-04-01,direct,1,Kam paise me badiya cheez hai.,v4.1,Power,0
T2001,Personal Care,Electronics,R11085,2026-01-23,amazon,4,Best purchase this year!,v2.4,UI,0
T2001,Personal Care,Electronics,R11086,2026-02-27,amazon,5,Great product!!! 😂🔥💯,v4.7,Power,0
T2001,Personal Care,Electronics,R11087,2026-02-11,direct,4,Waste of money.,v1.0,General,0
T2001,Personal Care,Electronics,R11088,2026-03-14,flipkart,4,Waste of money.,v4.7,UI,0
T2001,Personal Care,Electronics,R11089,2026-03-25,amazon,4,Very good quality.,v2.2,Power,0
T2001,Personal Care,Electronics,R11090,2026-02-25,amazon,3,"It's okay, does the job.",v3.6,Power,0
T2001,Personal Care,Electronics,R11091,2026-03-01,direct,1,Terrible experience.,v4.6,Power,0
T2001,Personal Care,Electronics,R11092,2026-01-07,flipkart,3,Kam paise me badiya cheez hai.,v4.7,UI,0
T2001,Personal Care,Electronics,R11093,2026-03-22,flipkart,3,Exceeded my expectations.,v5.4,General,0
T2001,Personal Care,Electronics,R11094,2026-03-05,direct,4,Best purchase this year!,v5.8,UI,0
T2001,Personal Care,Electronics,R11095,2026-03-18,flipkart,3,Exceeded my expectations.,v5.7,Packaging,0
T2001,Personal Care,Electronics,R11096,2026-01-11,direct,5,"Love it, will buy again.",v2.8,Packaging,0
T2001,Personal Care,Electronics,R11097,2026-01-27,direct,1,"It's okay, does the job.",v2.9,General,0
T2001,Personal Care,Electronics,R11098,2026-01-19,amazon,4,"Love it, will buy again.",v2.6,UI,0
T2001,Personal Care,Electronics,R11099,2026-01-17,direct,3,Avoid this product.,v3.1,UI,0
T2001,Personal Care,Electronics,R11100,2026-04-01,flipkart,3,Doesn't work as advertised.,v3.8,General,0
T2001,Personal Care,Electronics,R11101,2026-01-18,flipkart,3,"Love it, will buy again.",v3.4,UI,0
T2001,Personal Care,Electronics,R11102,2026-02-26,flipkart,1,"Quality thodi weak hai, better ho sakti thi.",v5.7,UI,0
T2001,Personal Care,Electronics,R11103,2026-02-14,direct,1,Avoid this product.,v1.4,Power,0
T2001,Personal Care,Electronics,R11104,2026-02-16,amazon,5,Best purchase this year!,v4.0,Power,0
T2001,Personal Care,Electronics,R11105,2026-01-05,amazon,1,"Poor quality, very disappointed.",v4.6,General,0
T2001,Personal Care,Electronics,R11106,2026-01-08,amazon,3,Kam paise me badiya cheez hai.,v2.5,General,0
T2001,Personal Care,Electronics,R11107,2026-01-31,flipkart,1,"Love it, will buy again.",v2.9,UI,0
T2001,Personal Care,Electronics,R11108,2026-01-09,flipkart,2,Kam paise me badiya cheez hai.,v4.2,Power,0
T2001,Personal Care,Electronics,R11109,2026-03-11,direct,5,"Delivery late thi, lekin product sahi hai.",v5.5,General,0
T2001,Personal Care,Electronics,R11110,2026-03-01,flipkart,3,Terrible experience.,v1.3,Power,0
T2001,Personal Care,Electronics,R11111,2026-01-12,flipkart,1,Exceeded my expectations.,v3.7,Packaging,0
T2001,Personal Care,Electronics,R11112,2026-01-04,flipkart,3,"Bilkul bakwas hai, mat lena.",v1.0,UI,0
T2001,Personal Care,Electronics,R11113,2026-01-18,flipkart,2,"Love it, will buy again.",v4.5,General,0
T2001,Personal Care,Electronics,R11114,2026-02-14,amazon,2,Avoid this product.,v5.9,Power,0
T2001,Personal Care,Electronics,R11115,2026-01-23,direct,2,Very good quality.,v1.5,UI,0
T2001,Personal Care,Electronics,R11116,2026-04-02,direct,4,"Quality thodi weak hai, better ho sakti thi.",v5.3,UI,0
T2001,Personal Care,Electronics,R11117,2026-03-15,direct,2,"Love it, will buy again.",v1.0,General,0
T2001,Personal Care,Electronics,R11118,2026-01-05,direct,2,Best purchase this year!,v2.7,Power,0
T2001,Personal Care,Electronics,R11119,2026-03-06,amazon,3,"Poor quality, very disappointed.",v1.0,Packaging,0
T2001,Personal Care,Electronics,R11120,2026-02-10,direct,4,"Oh, I just LOVE when it breaks down after two days. Fantastic.",v1.9,General,1
T2001,Personal Care,Electronics,R11121,2026-02-19,direct,3,"Poor quality, very disappointed.",v1.4,UI,0
T2001,Personal Care,Electronics,R11122,2026-03-30,flipkart,3,Avoid this product.,v4.0,UI,0
T2001,Personal Care,Electronics,R11123,2026-01-19,flipkart,1,"Amazing product, works like a charm!",v4.8,Packaging,0
T2001,Personal Care,Electronics,R11124,2026-02-26,direct,1,Exceeded my expectations.,v4.1,UI,0
T2001,Personal Care,Electronics,R11125,2026-03-24,direct,1,Buy now limited offer click here http://spam.example,v1.5,General,0
T2001,Personal Care,Electronics,R11126,2026-03-08,amazon,3,"Amazing product, works like a charm!",v2.1,General,0
T2001,Personal Care,Electronics,R11127,2026-01-03,flipkart,5,"Love it, will buy again.",v4.3,Power,0
T2001,Personal Care,Electronics,R11128,2026-01-26,amazon,5,Best purchase this year!,v1.1,General,0
T2001,Personal Care,Electronics,R11129,2026-02-08,flipkart,1,"Poor quality, very disappointed.",v4.1,UI,0
T2001,Personal Care,Electronics,R11130,2026-03-14,direct,1,Terrible experience.,v3.2,UI,0
T2001,Personal Care,Electronics,R11131,2026-03-04,amazon,4,Very good quality.,v2.3,Power,0
T2001,Personal Care,Electronics,R11132,2026-01-25,amazon,3,Waste of money.,v3.5,UI,0
T2001,Personal Care,Electronics,R11133,2026-01-27,flipkart,1,"Delivery late thi, lekin product sahi hai.",v4.4,Power,0
T2001,Personal Care,Electronics,R11134,2026-02-24,amazon,5,Terrible experience.,v5.8,Power,0
T2001,Personal Care,Electronics,R11135,2026-04-01,amazon,4,Very good quality.,v3.5,Packaging,0
T2001,Personal Care,Electronics,R11136,2026-02-17,direct,5,"Amazing product, works like a charm!",v2.8,General,0
T2001,Personal Care,Electronics,R11137,2026-02-14,flipkart,2,Terrible experience.,v3.8,UI,0
T2001,Personal Care,Electronics,R11138,2026-02-02,direct,4,Kam paise me badiya cheez hai.,v1.0,Packaging,0
T2001,Personal Care,Electronics,R11139,2026-02-26,amazon,2,"Love it, will buy again.",v5.8,Power,0
T2001,Personal Care,Electronics,R11140,2026-01-08,flipkart,4,Avoid this product.,v3.1,Packaging,0
T2001,Personal Care,Electronics,R11141,2026-03-29,flipkart,3,Waste of money.,v2.5,UI,0
T2001,Personal Care,Electronics,R11142,2026-02-12,flipkart,4,Avoid this product.,v1.5,General,0
T2001,Personal Care,Electronics,R11143,2026-02-07,amazon,4,"Amazing product, works like a charm!",v4.2,Packaging,0
T2001,Personal Care,Electronics,R11144,2026-03-05,amazon,2,Decent for the price.,v1.7,UI,0
T2001,Personal Care,Electronics,R11145,2026-03-25,amazon,2,"Love it, will buy again.",v4.9,UI,0
T2001,Personal Care,Electronics,R11146,2026-02-22,direct,2,Kam paise me badiya cheez hai.,v4.5,Power,0
T2001,Personal Care,Electronics,R11147,2026-03-09,amazon,5,"It's okay, does the job.",v2.0,Power,0
T2001,Personal Care,Electronics,R11148,2026-04-05,amazon,4,"Amazing product, works like a charm!",v1.4,UI,0
T2001,Personal Care,Electronics,R11149,2026-03-29,amazon,1,"Delivery late thi, lekin product sahi hai.",v5.3,Packaging,0
T2001,Personal Care,Electronics,R11150,2026-03-23,amazon,1,Buy now limited offer click here http://spam.example,v4.9,Power,0
T2001,Personal Care,Electronics,R11151,2026-01-01,flipkart,4,Very good quality.,v3.3,Power,0
T2001,Personal Care,Electronics,R11152,2026-04-02,flipkart,1,"Bilkul bakwas hai, mat lena.",v1.9,General,0
T2001,Personal Care,Electronics,R11153,2026-01-25,amazon,4,"Love it, will buy again.",v2.1,Power,0
T2001,Personal Care,Electronics,R11154,2026-02-18,flipkart,2,Kam paise me badiya cheez hai.,v4.4,UI,0
T2001,Personal Care,Electronics,R11155,2026-02-26,direct,4,Doesn't work as advertised.,v1.8,General,0
T2001,Personal Care,Electronics,R11156,2026-01-17,direct,1,Exceeded my expectations.,v4.3,Power,0
T2001,Personal Care,Electronics,R11157,2026-02-11,direct,4,Exceeded my expectations.,v3.6,Packaging,0
T2001,Personal Care,Electronics,R11158,2026-01-19,direct,2,"Average quality, nothing special.",v4.9,Packaging,0
T2001,Personal Care,Electronics,R11159,2026-03-19,amazon,1,Terrible experience.,v5.1,General,0
T2001,Personal Care,Electronics,R11160,2026-04-06,direct,5,"Amazing product, works like a charm!",v2.3,Packaging,0
T2001,Personal Care,Electronics,R11161,2026-03-10,amazon,3,Best purchase this year!,v4.9,Power,0
T2001,Personal Care,Electronics,R11162,2026-02-23,amazon,5,Best purchase this year!,v2.7,Power,0
T2001,Personal Care,Electronics,R11163,2026-03-26,flipkart,4,Duplicate review text for testing.,v1.5,General,0
T2001,Personal Care,Electronics,R11164,2026-02-24,direct,2,"Amazing product, works like a charm!",v1.1,Packaging,0
T2001,Personal Care,Electronics,R11165,2026-02-17,flipkart,4,Exceeded my expectations.,v3.5,General,0
T2001,Personal Care,Electronics,R11166,2026-03-21,amazon,2,"Poor quality, very disappointed.",v1.9,Packaging,0
T2001,Personal Care,Electronics,R11167,2026-03-12,flipkart,5,"Fine, but I've seen better.",v1.9,Packaging,0
T2001,Personal Care,Electronics,R11168,2026-02-03,amazon,2,Doesn't work as advertised.,v5.0,Packaging,0
T2001,Personal Care,Electronics,R11169,2026-03-19,flipkart,5,Terrible experience.,v1.1,Power,0
T2001,Personal Care,Electronics,R11170,2026-01-03,direct,3,"Boht accha product hai, maza aa gaya.",v2.1,Power,0
T2001,Personal Care,Electronics,R11171,2026-01-08,flipkart,3,"Not bad, not great.",v2.0,Packaging,0
T2001,Personal Care,Electronics,R11172,2026-03-09,flipkart,4,Best purchase this year!,v4.8,Power,0
T2001,Personal Care,Electronics,R11173,2026-01-23,amazon,1,"It's okay, does the job.",v4.6,Power,0
T2001,Personal Care,Electronics,R11174,2026-02-13,amazon,2,"Poor quality, very disappointed.",v3.0,Power,0
T2001,Personal Care,Electronics,R11175,2026-01-08,flipkart,3,Doesn't work as advertised.,v5.8,UI,0
T2001,Personal Care,Electronics,R11176,2026-03-09,amazon,3,"Amazing product, works like a charm!",v1.7,Packaging,0
T2001,Personal Care,Electronics,R11177,2026-01-22,direct,2,Very good quality.,v4.9,Power,0
T2001,Personal Care,Electronics,R11178,2026-03-28,direct,1,"Love it, will buy again.",v3.8,UI,0
T2001,Personal Care,Electronics,R11179,2026-01-29,amazon,3,Waste of money.,v5.2,UI,0
T2001,Personal Care,Electronics,R11180,2026-01-13,direct,1,Exceeded my expectations.,v2.6,Power,0
T2001,Personal Care,Electronics,R11181,2026-02-14,amazon,3,"Quality thodi weak hai, better ho sakti thi.",v4.4,General,0
T2001,Personal Care,Electronics,R11182,2026-03-30,direct,2,Very good quality.,v4.3,Packaging,0
T2001,Personal Care,Electronics,R11183,2026-03-14,direct,4,"Quality thodi weak hai, better ho sakti thi.",v5.7,UI,0
T2001,Personal Care,Electronics,R11184,2026-03-20,flipkart,5,"Love it, will buy again.",v1.5,General,0
T2001,Personal Care,Electronics,R11185,2026-02-23,direct,3,Exceeded my expectations.,v3.7,Packaging,0
T2001,Personal Care,Electronics,R11186,2026-01-18,flipkart,1,Decent for the price.,v2.7,Power,0
T2001,Personal Care,Electronics,R11187,2026-03-15,amazon,4,"Average quality, nothing special.",v5.6,UI,0
T2001,Personal Care,Electronics,R11188,2026-01-11,amazon,4,"Quality thodi weak hai, better ho sakti thi.",v5.3,Power,0
T2001,Personal Care,Electronics,R11189,2026-03-24,direct,5,Doesn't work as advertised.,v4.1,UI,0
T2001,Personal Care,Electronics,R11190,2026-01-28,flipkart,3,Avoid this product.,v1.1,Power,0
T2001,Personal Care,Electronics,R11191,2026-02-25,amazon,1,"Amazing product, works like a charm!",v1.1,Packaging,0
T2001,Personal Care,Electronics,R11192,2026-01-24,flipkart,4,Doesn't work as advertised.,v4.4,General,0
T2001,Personal Care,Electronics,R11193,2026-03-14,direct,4,Waste of money.,v4.9,Packaging,0
T2001,Personal Care,Electronics,R11194,2026-03-29,direct,3,Kam paise me badiya cheez hai.,v4.9,General,0
T2001,Personal Care,Electronics,R11195,2026-01-12,flipkart,3,Kam paise me badiya cheez hai.,v2.4,Packaging,0
T2001,Personal Care,Electronics,R11196,2026-03-07,flipkart,2,Best purchase this year!,v5.0,Packaging,0
T2001,Personal Care,Electronics,R11197,2026-02-07,amazon,4,Terrible experience.,v3.9,Packaging,0
T2001,Personal Care,Electronics,R11198,2026-03-25,direct,2,Terrible experience.,v2.9,UI,0
T2001,Personal Care,Electronics,R11199,2026-01-19,flipkart,2,Doesn't work as advertised.,v2.8,General,0
T2002,Home Care,Electronics,R11200,2026-03-03,flipkart,2,"Not bad, not great.",v3.4,Power,0
T2002,Home Care,Electronics,R11201,2026-02-01,amazon,4,"Fine, but I've seen better.",v1.5,General,0
T2002,Home Care,Electronics,R11202,2026-03-31,direct,3,"Poor quality, very disappointed.",v2.7,UI,0
T2002,Home Care,Electronics,R11203,2026-04-05,direct,1,Best purchase this year!,v5.0,Packaging,0
T2002,Home Care,Electronics,R11204,2026-02-05,direct,1,Terrible experience.,v4.1,UI,0
T2002,Home Care,Electronics,R11205,2026-04-02,flipkart,1,"Delivery late thi, lekin product sahi hai.",v2.2,General,0
T2002,Home Care,Electronics,R11206,2026-02-05,direct,4,Waste of money.,v3.5,General,0
T2002,Home Care,Electronics,R11207,2026-03-26,amazon,3,"Amazing product, works like a charm!",v4.7,UI,0
T2002,Home Care,Electronics,R11208,2026-04-11,amazon,2,"It's okay, does the job.",v5.8,Power,0
T2002,Home Care,Electronics,R11209,2026-01-22,amazon,5,"Love it, will buy again.",v4.1,General,0
T2002,Home Care,Electronics,R11210,2026-02-21,amazon,1,Doesn't work as advertised.,v2.6,UI,0
T2002,Home Care,Electronics,R11211,2026-02-18,direct,2,Kam paise me badiya cheez hai.,v2.5,Power,0
T2002,Home Care,Electronics,R11212,2026-01-11,direct,1,Avoid this product.,v5.8,UI,0
T2002,Home Care,Electronics,R11213,2026-01-03,flipkart,3,"It's okay, does the job.",v5.3,Packaging,0
T2002,Home Care,Electronics,R11214,2026-03-15,direct,4,Best purchase this year!,v4.6,Power,0
T2002,Home Care,Electronics,R11215,2026-02-16,amazon,5,"Delivery late thi, lekin product sahi hai.",v4.9,UI,0
T2002,Home Care,Electronics,R11216,2026-02-14,flipkart,1,"Fine, but I've seen better.",v2.8,UI,0
T2002,Home Care,Electronics,R11217,2026-01-31,amazon,2,"Not bad, not great.",v2.8,General,0
T2002,Home Care,Electronics,R11218,2026-03-07,flipkart,5,Very good quality.,v5.4,Packaging,0
T2002,Home Care,Electronics,R11219,2026-04-08,direct,3,"Amazing product, works like a charm!",v3.9,UI,0
T2002,Home Care,Electronics,R11220,2026-03-26,flipkart,1,Very good quality.,v2.8,UI,0
T2002,Home Care,Electronics,R11221,2026-01-03,flipkart,1,Very good quality.,v1.3,Packaging,0
T2002,Home Care,Electronics,R11222,2026-02-07,flipkart,2,"Amazing product, works like a charm!",v1.2,UI,0
T2002,Home Care,Electronics,R11223,2026-03-19,flipkart,2,"Amazing product, works like a charm!",v2.0,Packaging,0
T2002,Home Care,Electronics,R11224,2026-03-03,direct,4,"Amazing product, works like a charm!",v5.1,Power,0
T2002,Home Care,Electronics,R11225,2026-01-21,flipkart,5,Very good quality.,v2.4,Power,0
T2002,Home Care,Electronics,R11226,2026-03-31,amazon,3,Avoid this product.,v3.1,Packaging,0
T2002,Home Care,Electronics,R11227,2026-03-30,flipkart,4,Great product!!! 😂🔥💯,v2.7,Packaging,0
T2002,Home Care,Electronics,R11228,2026-02-05,flipkart,5,"Average quality, nothing special.",v5.9,Packaging,0
T2002,Home Care,Electronics,R11229,2026-02-15,direct,3,Exceeded my expectations.,v3.8,General,0
T2002,Home Care,Electronics,R11230,2026-03-23,flipkart,4,"Bilkul bakwas hai, mat lena.",v4.7,Power,0
T2002,Home Care,Electronics,R11231,2026-03-03,flipkart,5,Avoid this product.,v4.4,Power,0
T2002,Home Care,Electronics,R11232,2026-02-19,direct,5,"Amazing product, works like a charm!",v2.7,Packaging,0
T2002,Home Care,Electronics,R11233,2026-01-07,direct,5,Avoid this product.,v3.2,UI,0
T2002,Home Care,Electronics,R11234,2026-04-07,amazon,1,Best purchase this year!,v2.1,UI,0
T2002,Home Care,Electronics,R11235,2026-03-09,flipkart,3,"Amazing product, works like a charm!",v4.6,General,0
T2002,Home Care,Electronics,R11236,2026-03-27,flipkart,5,"Amazing product, works like a charm!",v4.3,Power,0
T2002,Home Care,Electronics,R11237,2026-04-04,flipkart,5,Waste of money.,v3.6,Packaging,0
T2002,Home Care,Electronics,R11238,2026-01-02,flipkart,1,Exceeded my expectations.,v2.6,Packaging,0
T2002,Home Care,Electronics,R11239,2026-01-29,direct,4,Kam paise me badiya cheez hai.,v4.4,General,0
T2002,Home Care,Electronics,R11240,2026-01-08,flipkart,2,Terrible experience.,v4.2,Packaging,0
T2002,Home Care,Electronics,R11241,2026-03-31,flipkart,1,"It's okay, does the job.",v5.1,Packaging,0
T2002,Home Care,Electronics,R11242,2026-03-25,amazon,4,"Not bad, not great.",v5.3,Power,0
T2002,Home Care,Electronics,R11243,2026-02-23,flipkart,2,"Fine, but I've seen better.",v3.9,Power,0
T2002,Home Care,Electronics,R11244,2026-01-03,amazon,5,"Not bad, not great.",v5.5,Power,0
T2002,Home Care,Electronics,R11245,2026-03-26,flipkart,3,Terrible experience.,v5.0,General,0
T2002,Home Care,Electronics,R11246,2026-02-07,direct,1,Waste of money.,v5.1,General,0
T2002,Home Care,Electronics,R11247,2026-02-11,amazon,5,Best purchase this year!,v1.2,Power,0
T2002,Home Care,Electronics,R11248,2026-01-20,amazon,4,"It's okay, does the job.",v3.6,UI,0
T2002,Home Care,Electronics,R11249,2026-01-09,flipkart,1,"Not bad, not great.",v5.8,Power,0
T2002,Home Care,Electronics,R11250,2026-01-14,direct,5,"Love it, will buy again.",v3.1,UI,0
T2002,Home Care,Electronics,R11251,2026-02-09,direct,2,Best purchase this year!,v4.9,Packaging,0
T2002,Home Care,Electronics,R11252,2026-03-30,flipkart,3,"Poor quality, very disappointed.",v5.9,UI,0
T2002,Home Care,Electronics,R11253,2026-03-22,direct,4,Exceeded my expectations.,v3.7,General,0
T2002,Home Care,Electronics,R11254,2026-04-06,flipkart,2,"Delivery late thi, lekin product sahi hai.",v4.0,General,0
T2002,Home Care,Electronics,R11255,2026-01-23,direct,1,"Love it, will buy again.",v3.3,Packaging,0
T2002,Home Care,Electronics,R11256,2026-02-16,flipkart,5,Kam paise me badiya cheez hai.,v3.3,UI,0
T2002,Home Care,Electronics,R11257,2026-03-15,direct,4,Duplicate review text for testing.,v3.9,UI,0
T2002,Home Care,Electronics,R11258,2026-01-20,flipkart,3,Exceeded my expectations.,v5.2,Power,0
T2002,Home Care,Electronics,R11259,2026-04-05,flipkart,4,Doesn't work as advertised.,v2.7,Power,0
T2002,Home Care,Electronics,R11260,2026-01-17,direct,1,"Fine, but I've seen better.",v1.4,General,0
T2002,Home Care,Electronics,R11261,2026-02-11,amazon,3,"Quality thodi weak hai, better ho sakti thi.",v1.5,Power,0
T2002,Home Care,Electronics,R11262,2026-03-08,amazon,2,Exceeded my expectations.,v2.9,Power,0
T2002,Home Care,Electronics,R11263,2026-01-09,flipkart,4,Great product!!! 😂🔥💯,v3.1,General,0
T2002,Home Care,Electronics,R11264,2026-04-02,direct,2,"Fine, but I've seen better.",v5.8,General,0
T2002,Home Care,Electronics,R11265,2026-01-20,flipkart,2,Very good quality.,v1.0,General,0
